,Text,Dep,Head,Child
315344,Сэм,nsubj,заметил,[]
315662,Сэм,nsubj,подтвердил,[]
315814,Сэм,nsubj,ответил,[]
315871,Сэм,nsubj,предпочитал,[]
315896,Сэм,nsubj,потерял,[]
315922,Сэм,nsubj,боялся,[]
316002,Сэм,nsubj,предпочитал,[]
316027,Сэм,nsubj,потерял,[]
316053,Сэм,nsubj,боялся,[]
316374,Сэм,nsubj,поскреб,[]
316434,Сэм,nsubj,покачал,[]
316468,Сэм,nsubj,плюхнулся,[]
316522,Сэм,nsubj,расположен,[]
316631,Сэм,nsubj,разобиделся,[]
316662,Сэм,nsubj,помотал,[]
316702,Сэм,nsubj,смотал,[]
316752,Сэм,nsubj,согласился,[]
316827,Сэм,nsubj,оглянулся,[]
316851,Сэм,nsubj,порадовался,[]
316969,Сэм,nsubj,предложил,[]
317046,Сэм,nsubj,встретил,[]
317559,Сэм,nsubj,заявил,[]
317872,Сэм,nsubj,шепнул,[]
317929,Сэм,nsubj,сдержался,[]
318032,Сэм,nsubj,подлетел,[]
318070,Сэм,nsubj,рассчитывал,[]
318119,Сэм,nsubj,смог,[]
318239,Сэм,nsubj,поднялся,[]
318349,Сэм,nsubj,спросил,[]
318454,Сэм,nsubj,изумился,[]
318520,Сэм,nsubj,стоял,[]
318713,Сэм,nsubj,уставился,[]
318903,Сэм,nsubj,нахмурился,[]
318936,Сэм,nsubj,ждал,[]
319782,Сэм,nsubj,навалился,[]
319816,Сэм,nsubj,добыл,[Расторопный]
319965,Сэм,nsubj,возился,[]
320045,Сэм,nsubj,оказался,[]
320117,Сэм,nsubj,оказался,[]
320705,Сэм,nsubj,подчинился,[]
320851,Сэм,nsubj,старался,[]
321007,Сэм,nsubj,крикнул,[]
321303,Сэм,nsubj,последовали,[Фродо]
321457,Сэм,nsubj,пришел,[увиденного]
321590,Сэм,nsubj,подозревал,[]
321634,Сэм,nsubj,решил,[]
322419,Сэм,nsubj,зашептал,[]
322649,Сэм,nsubj,испугался,[]
322692,Сэм,nsubj,нагнулся,[]
322776,Сэм,nsubj,испугался,[]
322819,Сэм,nsubj,нагнулся,[]
322843,Сэм,nsubj,поскреб,[]
322915,Сэм,nsubj,вскочил,[]
322970,Сэм,nsubj,разразился,[]
323034,Сэм,nsubj,спросил,[]
323054,Сэм,nsubj,посмотрел,[]
323074,Сэм,nsubj,всполошился,[]
323099,Сэм,nsubj,прикрикнул,[]
323307,Сэм,nsubj,почесал,[]
323569,Сэм,nsubj,кивнул,[]
323640,Сэм,nsubj,заметили,[Фродо]
323702,Сэм,nsubj,решил,[]
324810,Сэм,nsubj,покосился,[]
324983,Сэм,nsubj,появились,[протер]
325082,Сэм,nsubj,выдержал.–Что,[]
325196,Сэм,nsubj,вернулся,[]
325256,Сэм,nsubj,дотронулся,[]
325303,Сэм,nsubj,повернулся,[]
325430,Сэм,nsubj,повернулся,[]
325584,Сэм,nsubj,обернулся,[]
325853,Сэм,nsubj,поверил,[]
325956,Сэм,nsubj,посмотрел,[]
