,Text,Dep,Head,Child
231659,Пиппин,nsubj,оказался,[]
231710,Пиппин,nsubj,вспомнил,[]
232159,Пиппин,nsubj,видел,[]
232243,Пиппин,nsubj,приподнялись,[Мерри]
232511,Пиппин,nsubj,задумался,[]
232644,Пиппин,nsubj,ответил,[]
233561,Пиппин,nsubj,рассмеялся,[]
233667,Пиппин,nsubj,вернулся,[]
233932,Пиппин,nsubj,сказал,[]
234059,Пиппин,nsubj,предостерег,[]
234084,Пиппин,nsubj,обменивались,[Мерри]
234375,Пиппин,nsubj,согласился,[]
234977,Пиппин,nsubj,согласился,[]
235065,Пиппин,nsubj,поинтересовался,[]
235130,Пиппин,nsubj,признал,[]
235375,Пиппин,nsubj,вставил,[]
235985,Пиппин,nsubj,отозвался,[]
236233,Пиппин,nsubj,могли,"[потрясенные, Мерри]"
236272,Пиппин,nsubj,пытался,[]
236979,Пиппин,nsubj,предложил,[]
237681,Пиппин,nsubj,поправил,[]
237796,Пиппин,nsubj,вздохнул,[]
237822,Пиппин,nsubj,вздохнул,[]
238375,Пиппин,nsubj,подал,[осмелев]
238653,Пиппин,nsubj,понял,[]
240111,Пиппин,nsubj,увидели,[Мерри]
240318,Пиппин,nsubj,ощутили,[Мерри]
240531,Пиппин,nsubj,ощутили,[Мерри]
240937,Пиппин,nsubj,переспросил,[удивленный]
241542,Пиппин,nsubj,вмешался,[]
242331,Пиппин,nsubj,подхватил,[]
242775,Пиппин,nsubj,удивился,[]
242882,Пиппин,nsubj,огорчился,[]
245000,Пиппин,nsubj,попробовал,[]
245780,Пиппин,nsubj,попробовал,[]
246580,Пиппин,nsubj,мог,[]
246630,Пиппин,nsubj,начал,[]
246765,Пиппин,nsubj,мог,[]
246815,Пиппин,nsubj,начал,[]
247249,Пиппин,nsubj,спросил,[]
247455,Пиппин,nsubj,кивнул,[]
248712,Пиппин,nsubj,провели,[Мерри]
248858,Пиппин,nsubj,заметили,[Мерри]
248919,Пиппин,nsubj,осознали,[Мерри]
249235,Перегрин,nsubj,оказались,[Мерри]
249351,Перегрин,nsubj,оказались,[Мерри]
249887,Пиппин,nsubj,видел,[]
250179,Пиппин,nsubj,оглянулся,[]
252330,Пиппин,nsubj,остановились,[Мерри]
254482,Пиппин,nsubj,попали,[Мерри]
286247,Пиппин,nsubj,отозвался,[]
286424,Пиппин,nsubj,встал,[]
287236,Пиппин,nsubj,шепнул,[Мериадоку]
287472,Пиппин,nsubj,заверил,[]
287778,Пиппин,nsubj,сказал,[]
287930,Пиппин,nsubj,поведал,[]
288139,Пиппин,nsubj,отозвался,[]
288371,Пиппин,nsubj,протянул,[]
288823,Пиппин,nsubj,остановил,[]
289095,Пиппин,nsubj,закричал,[]
289299,Пиппин,nsubj,посчитал,[]
289371,Пиппин,nsubj,поведал,[]
289524,Пиппин,nsubj,спорил,[]
289637,Пиппин,nsubj,вздохнул,[]
289677,Пиппин,nsubj,предпочел,[]
290006,Пиппин,nsubj,добавил,[]
290123,Пиппин,nsubj,заметил,[]
293945,Пиппин,nsubj,рассмеялся,[]
294940,Пиппин,nsubj,рассмеялся,[]
295431,Пиппин,nsubj,спохватился,[]
296719,Пиппин,nsubj,набрел,[]
296860,Пиппин,nsubj,припомнил,[]
297642,Пиппин,nsubj,удивился,[]
298100,Пиппин,nsubj,пробормотал,[]
302289,Пиппин,nsubj,бросился,[]
305277,Пиппин,nsubj,отозвался,[]
305334,Пиппин,nsubj,возразил,[]
305645,Пиппин,nsubj,вздохнул,[]
305846,Пиппин,nsubj,унимался,[]
306155,Пиппин,nsubj,заерзал,[]
306281,Пиппин,nsubj,отступил,[]
306366,Пиппин,nsubj,приблизился,[]
306401,Пиппин,nsubj,решил,[]
306524,Пиппин,nsubj,поднял,[]
306580,Пиппин,nsubj,обругал,[]
306697,Пиппин,nsubj,сидел,[]
306793,Пиппин,nsubj,смог,[]
306957,Пиппин,nsubj,лежал,[]
307143,Пиппин,nsubj,пробормотал,[]
307246,Пиппин,nsubj,заговорил,[]
307653,Пиппин,nsubj,повиновался,[]
308746,Перегрин,nsubj,отправится,[Тукк]
309201,Пиппин,nsubj,забыл,[]
309271,Пиппин,nsubj,забыл,[]
309316,Пиппин,nsubj,приходил,[]
309491,Пиппин,nsubj,спросил,[]
309606,Пиппин,nsubj,умолк,[]
309750,Пиппин,nsubj,смутился,[]
309822,Пиппин,nsubj,запнулся,[]
310608,Пиппин,nsubj,посетовал,[]
310747,Пиппин,nsubj,признался,[]
310876,Пиппин,nsubj,рассмеялся,[]
311412,Перегрин,nsubj,ответил,[Тукк!Пиппин]
311558,Пиппин,nsubj,удивился,[]
311792,Пиппин,nsubj,провалился,[]
312025,Пиппин,nsubj,провалился,[]
391177,Пиппин,nsubj,видел,[]
391331,Пиппин,nsubj,видел,[]
391511,Пиппин,nsubj,проснулся,[]
391545,Пиппин,nsubj,вздрогнул,[]
391643,Пиппин,nsubj,вскрикнул,[]
391891,Пиппин,nsubj,лучше,[]
391947,Пиппин,nsubj,вздохнул,[]
391990,Пиппин,nsubj,подумал,[]
392035,Пиппин,nsubj,проснулся,[]
392168,Пиппин,nsubj,понял,[]
392353,Пиппин,nsubj,возмутился,[]
392485,Пиппин,nsubj,пояснил,[]
392583,Пиппин,nsubj,подсказал,[]
393421,Пиппин,nsubj,дивился,[]
393502,Пиппин,nsubj,услышал,[]
394216,Пиппин,nsubj,догадывался,[]
394531,Пиппин,nsubj,взглянул,[поспешая]
394581,Пиппин,nsubj,увидел,[]
394633,Перегрин,nsubj,осторожен,[уважаемый]
395300,Пиппин,nsubj,увидел,[]
395763,Пиппин,nsubj,выдавил,[]
395995,Пиппин,nsubj,взглянул,[]
396133,Пиппин,nsubj,поднял,[]
396202,Пиппин,nsubj,ответил,[]
396322,Пиппин,nsubj,сказал,[]
396553,Пиппин,nsubj,понял,[]
396758,Пиппин,nsubj,заметил,[]
396866,Пиппин,nsubj,размышлял,[]
396893,Пиппин,nsubj,задумывался,[]
397027,Пиппин,nsubj,сел,[]
397157,Пиппин,nsubj,почувствовал,[]
397611,Пиппин,nsubj,засеменил,[]
397842,Пиппин,nsubj,смотрел,[]
398316,Пиппин,nsubj,пора,"[,]"
398495,Пиппин,nsubj,направился,[]
398577,Пиппин,nsubj,сказал,[]
398647,Пиппин,nsubj,чувствовал,[]
398701,Пиппин,nsubj,пожал,[]
398803,Пиппин,nsubj,призадумался,[]
398884,Пиппин,nsubj,запнулся,[]
398977,Пиппин,nsubj,помедлил,[]
399154,Пиппин,nsubj,вздохнул,[]
399351,Пиппин,nsubj,остановил,[]
399588,Пиппин,nsubj,нашел,[]
399676,Пиппин,nsubj,поздоровался,[]
399791,Пиппин,nsubj,объяснил,[]
400153,Перегрин,nsubj,рассказывал,[уважаемый]
400234,Пиппин,nsubj,рассмеялся,[]
400706,Пиппин,nsubj,оглянулся,[]
400841,Пиппин,nsubj,переспросил,[]
400887,Пиппин,nsubj,прошептал,[]
401138,Пиппин,nsubj,спросил,[]
401582,Перегрин,nsubj,выпала,"[достойный, ,]"
401643,Перегрин,nsubj,горели?,"[Как, по, -, достойный, есть, ?]"
402027,Перегрин,nsubj,выпала,"[достойный, ,]"
402088,Перегрин,nsubj,ответил,"[Как, по, -, достойный]"
402250,Пиппин,nsubj,прошептал,[]
402304,Пиппин,nsubj,осмелился,[]
402477,Пиппин,nsubj,вздохнул,[]
402705,Пиппин,nsubj,разглядел,[]
402909,Пиппин,nsubj,просиял,[]
403037,Пиппин,nsubj,решил,[]
403084,Пиппин,nsubj,отправились,[]
403550,Пиппин,nsubj,слышал,[]
403598,Пиппин,nsubj,освоился,[]
403726,Пиппин,nsubj,видел,[]
403795,Пиппин,nsubj,согласился,[]
403878,Пиппин,nsubj,осведомился,[]
403990,Пиппин,nsubj,согласился,[]
404155,Пиппин,nsubj,рассмеялся,[]
404210,Пиппин,nsubj,сказал,[]
404288,Пиппин,nsubj,заверил,[]
404343,Пиппин,nsubj,заверил,[]
404444,Пиппин,nsubj,встречал,[]
404493,Пиппин,nsubj,снискал,[]
405117,Пиппин,nsubj,поднял,[]
405380,Пиппин,nsubj,заторопился,[]
405597,Пиппин,nsubj,сполз,[]
405644,Пиппин,nsubj,увидел,[]
405667,Пиппин,nsubj,услышал,[]
415129,Пиппин,nsubj,смотрел,[]
422765,Пиппин,nsubj,посмотрел,[восторга]
422842,Пиппин,nsubj,промолчал,[]
422876,Пиппин,nsubj,подумал,[]
422900,Пиппин,nsubj,остался,[]
423093,Пиппин,nsubj,обрадовался,[]
423230,Пиппин,nsubj,насупился,[]
423278,Пиппин,nsubj,соображал,[]
423322,Пиппин,nsubj,уставал,[]
423418,Пиппин,nsubj,увидел,[]
423472,Пиппин,nsubj,надел,[]
423706,Пиппин,nsubj,поднялись,[Берегонд]
423714,Пиппин,nsubj,хотел,[]
423756,Пиппин,nsubj,обосновались,[Берегондом]
424253,Пиппин,nsubj,поделился,[]
424332,Пиппин,nsubj,сполз,"[уши, ,]"
424612,Пиппин,nsubj,отскочил,[]
424657,Пиппин,nsubj,отскочил,[]
424942,Пиппин,nsubj,заорал,[]
425063,Пиппин,nsubj,видел,[]
425119,Пиппин,nsubj,побежал,[]
425170,Пиппин,nsubj,увидел,[]
425279,Пиппин,nsubj,пробрался,[]
425446,Пиппин,nsubj,понял,[]
425475,Пиппин,nsubj,закричал,[]
425917,Пиппин,nsubj,заметил,[]
427858,Пиппин,nsubj,присвечивал,[]
428289,Пиппин,nsubj,выпалил,[]
429572,Пиппин,nsubj,мог,[]
429729,Пиппин,nsubj,стоял,[]
429962,Пиппин,nsubj,ахнул,[]
432671,Пиппин,nsubj,переживал,[]
432708,Пиппин,nsubj,стоял,[]
432780,Пиппин,nsubj,заикнулся,[]
433360,Пиппин,nsubj,впустил,[]
433805,Пиппин,nsubj,заявил,[]
433930,Пиппин,nsubj,выбежал,[]
434005,Пиппин,nsubj,пристроился,[]
434319,Пиппин,nsubj,увидел,[]
434470,Пиппин,nsubj,пискнул,[]
434606,Пиппин,nsubj,бросил,[]
