,Text,Dep,Head,Child
173729,Фродо,nsubj,пробормотал,[]
174522,Фродо,nsubj,остановился,[]
174554,Фродо,nsubj,почувствовал,[]
174642,Фродо,nsubj,прислушался,[]
175716,Фродо,nsubj,понял,[]
175960,Фродо,nsubj,поднялся,[]
176033,Фродо,nsubj,застал,[]
176102,Фродо,nsubj,запнулся,[]
176446,Фродо,nsubj,вмешался,[встревоженный]
176937,Фродо,nsubj,лежал,[]
177005,Фродо,nsubj,заснул,[]
177072,Фродо,nsubj,сел,[]
177115,Фродо,nsubj,понял,[]
177143,Фродо,nsubj,сел,[]
177200,Фродо,nsubj,знал,[]
177284,Фродо,nsubj,расслышал,[]
177313,Фродо,nsubj,слышал,[]
177629,Фродо,nsubj,выглянул,[]
177698,Фродо,nsubj,выглянул,[]
177752,Фродо,nsubj,оглянулся,[]
179606,Фродо,nsubj,ощутил,[]
179685,Фродо,nsubj,ощутил,[]
179906,Фродо,nsubj,почувствовал,[]
179942,Фродо,nsubj,услышал,[]
180478,Фродо,nsubj,остался,[]
180593,Фродо,nsubj,казалось,[]
180650,Фродо,nsubj,обернулся,[]
180760,Фродо,nsubj,последовали,[Сэмом]
180767,Фродо,nsubj,шел,[]
180871,Фродо,nsubj,остановился,[]
180913,Фродо,nsubj,хотел,[]
180999,Фродо,nsubj,взобрался,[]
181022,Фродо,nsubj,посмотрел,[]
181102,Фродо,nsubj,понял,[]
181321,Фродо,nsubj,последовали,[Сэм]
181331,Фродо,nsubj,увидел,[]
181370,Фродо,nsubj,посмотрел,[]
181435,Фродо,nsubj,почудилось,[]
181451,Фродо,nsubj,подумалось,[]
181472,Фродо,nsubj,видел.–Арвен,[]
181892,Фродо,nsubj,поискал,[]
182089,Фродо,nsubj,заметил,[]
182162,Фродо,nsubj,идет,[]
182924,Фродо,nsubj,опустил,[]
183036,Фродо,nsubj,опустил,[]
184460,Фродо,nsubj,хотел,[]
184485,Фродо,nsubj,сказал,[]
185005,Фродо,nsubj,попытался,[первый]
185250,Фродо,nsubj,вздохнул,[]
185365,Фродо,nsubj,прогуливались,[Сэм]
185380,Фродо,nsubj,чувствовал,[]
185705,Фродо,nsubj,пожал,[]
185878,Фродо,nsubj,сказал,[]
186943,Фродо,nsubj,спросил,[]
187152,Фродо,nsubj,решил,[]
187168,Фродо,nsubj,увидел,[]
187217,Фродо,nsubj,понял,[]
187288,Фродо,nsubj,терялся,[]
187330,Фродо,nsubj,заметил,[]
187548,Фродо,nsubj,вздохнул,[]
187575,Фродо,nsubj,увидел,[]
187608,Фродо,nsubj,замер,[]
187676,Фродо,nsubj,понял,[]
187743,Фродо,nsubj,наклонялся,[]
187760,Фродо,nsubj,обнаружил,[]
187961,Фродо,nsubj,смотрел,[]
188128,Фродо,nsubj,склонил,[]
188273,Фродо,nsubj,проговорил,[]
188656,Фродо,nsubj,сказал,[]
189942,Фродо,nsubj,отмалчивался,[]
190040,Фродо,nsubj,откажется,[]
190217,Фродо,nsubj,заметил,[]
190273,Фродо,nsubj,посмотрел,[]
190654,Фродо,nsubj,показалось,[]
190976,Фродо,nsubj,вернулся,[]
192127,Фродо,nsubj,пил,[]
194276,Фродо,nsubj,поклонился,[]
194499,Фродо,nsubj,показалось,[]
194541,Фродо,nsubj,понимал,[]
194848,Фродо,nsubj,довелось,[]
195430,Фродо,nsubj,прислушивался,[]
195862,Фродо,nsubj,успевал,[]
195977,Фродо,nsubj,вздохнул,[]
196224,Фродо,nsubj,вздохнул,[]
196992,Фродо,nsubj,спросил,[]
197070,Фродо,nsubj,усмехнулся,[]
197347,Фродо,nsubj,ответил,[]
197487,Фродо,nsubj,признался,[]
197615,Фродо,nsubj,рассмеялся,[]
197654,Фродо,nsubj,очнулся,[]
197717,Фродо,nsubj,завернулся,[]
197738,Фродо,nsubj,решил,[]
197883,Фродо,nsubj,бросил,[]
198889,Фродо,nsubj,почувствовал,[]
199281,Фродо,nsubj,поднял,[]
199474,Фродо,nsubj,глянул,[]
199699,Фродо,nsubj,покачал,[]
200001,Фродо,nsubj,предположил,[]
200212,Фродо,nsubj,сказал,[]
200767,Фродо,nsubj,пойдет,[]
201071,Фродо,nsubj,проводил,[]
202135,Фродо,nsubj,увидел,[]
202386,Фродо,nsubj,охватили,[]
202481,Фродо,nsubj,слышал,[упавший]
202534,Фродо,nsubj,повернулся,[]
203291,Фродо,nsubj,удивился,[]
203321,Фродо,nsubj,испугался,[]
203335,Фродо,nsubj,вытащил,[]
203495,Фродо,nsubj,смотрел,[]
203765,Фродо,nsubj,ответил,[]
203860,Фродо,nsubj,сидел,[]
203900,Фродо,nsubj,встал,[]
203951,Фродо,nsubj,заметил,[]
204003,Фродо,nsubj,взбирался,[]
204046,Фродо,nsubj,задержался,[]
204083,Фродо,nsubj,сел,[]
204122,Фродо,nsubj,припоминал,[]
204167,Фродо,nsubj,вскочил,[]
204287,Фродо,nsubj,ответил,[]
204329,Фродо,nsubj,пробрала,[]
204391,Фродо,nsubj,сказал,[]
204761,Фродо,nsubj,спросил,[]
205079,Фродо,nsubj,здесь,[]
205230,Фродо,nsubj,покачал,[]
205341,Фродо,nsubj,Пошли,"[,]"
205353,Фродо,nsubj,почувствовал,[]
205364,Фродо,nsubj,отступил,[]
205460,Фродо,nsubj,вскрикнул,[]
205636,Фродо,nsubj,отскочил,[]
205691,Фродо,nsubj,стоял,[]
205844,Фродо,nsubj,слышал,[]
206042,Фродо,nsubj,сидел,[]
206315,Фродо,nsubj,повернулся,[]
206358,Фродо,nsubj,взыграла,[]
206545,Фродо,nsubj,ощущал,[]
206588,Фродо,nsubj,бросился,[]
206627,Фродо,nsubj,мог,[]
206677,Фродо,nsubj,балансировал,[]
206749,Фродо,nsubj,балансировал,[]
206872,Фродо,nsubj,поднялся,[]
207547,Фродо,nsubj,решит,[]
208747,Фродо,nsubj,найдете,[]
208856,Фродо,nsubj,здесь,[]
209257,Фродо,nsubj,успел,[]
209290,Фродо,nsubj,позвал,[]
209351,Фродо,nsubj,вернул,[]
209369,Фродо,nsubj,снял,[]
209482,Фродо,nsubj,возразил,[]
209533,Фродо,nsubj,потерял,[]
209684,Фродо,nsubj,свалил,[]
209721,Фродо,nsubj,вздохнул,[]
209801,Фродо,nsubj,понесла,[отгреб]
210064,Фродо,nsubj,бежали,[друзья]
210195,Фродо,nsubj,представляют,"[Сэмуайзом, родичи]"
210588,Фродо,nsubj,направился,[]
211183,Фродо,nsubj,что,[]
211185,Фродо,nsubj,ними,[]
211516,Фродо,nsubj,ними,[Сэм]
213326,Фродо,nsubj,исчез,[]
213438,Фродо,nsubj,забрал,[]
213543,Фродо,nsubj,хотел,[]
213640,Фродо,nsubj,нет,[]
224450,Фродо,nsubj,Тяжело,[]
312440,Фродо,nsubj,ответил,[]
312511,Фродо,nsubj,сказал,[]
312585,Фродо,nsubj,отозвался,[]
312943,Фродо,nsubj,отозвался,[]
313012,Фродо,nsubj,сказал,[]
313079,Фродо,nsubj,сказал,[]
313292,Фродо,nsubj,вынуждены,[Сэм]
313369,Фродо,nsubj,вынуждены,[Сэм]
313502,Фродо,nsubj,сказал,[]
313613,Фродо,nsubj,лег,[]
313702,Фродо,nsubj,измерил,[]
313749,Фродо,nsubj,решил,[]
313826,Фродо,nsubj,продолжал,[]
313873,Фродо,nsubj,застегнул,[]
313905,Фродо,nsubj,поразился,[]
313978,Фродо,nsubj,успел,[]
314039,Фродо,nsubj,закричал,[]
314183,Фродо,nsubj,взорвался,[]
314385,Фродо,nsubj,разжал,[]
314503,Фродо,nsubj,съехал,[]
314599,Фродо,nsubj,испугался,[]
314623,Фродо,nsubj,отозвался,[]
314761,Фродо,nsubj,откликнулся,[]
314844,Фродо,nsubj,крикнул,[]
314964,Фродо,nsubj,почудилось,[]
315023,Фродо,nsubj,выбрался,[]
315102,Фродо,nsubj,поежился,[]
315207,Фродо,nsubj,посетовал,[]
315323,Фродо,nsubj,прикинул,[]
315444,Фродо,nsubj,вскочил,[]
315594,Фродо,nsubj,воскликнул,[дыша]
315731,Фродо,nsubj,пня,[задумался.–Обвяжи]
315908,Фродо,nsubj,опускал,[]
315961,Фродо,nsubj,слышал,[]
316039,Фродо,nsubj,опускал,[]
316092,Фродо,nsubj,слышал,[]
316110,Фродо,nsubj,потратил,[]
316156,Фродо,nsubj,доверял,[]
316200,Фродо,nsubj,стоял,[]
316485,Фродо,nsubj,мог,[]
316716,Фродо,nsubj,отозвался,[]
316992,Фродо,nsubj,согласился,[]
317171,Фродо,nsubj,что,[встряхнулся.–Вот]
317430,Фродо,nsubj,отозвался,[]
317496,Фродо,nsubj,предостерег,[]
317597,Фродо,nsubj,шепнул,[]
317896,Фродо,nsubj,предостерег,[]
318156,Фродо,nsubj,бросился,[]
318196,Фродо,nsubj,приказал,[]
318418,Фродо,nsubj,сказал,[]
318496,Фродо,nsubj,признал,[]
318531,Фродо,nsubj,почудилось,[]
318776,Фродо,nsubj,сказал,[]
318941,Фродо,nsubj,посмотрел,[]
318972,Фродо,nsubj,произнес,[]
319106,Фродо,nsubj,спросил,[]
319340,Фродо,nsubj,вмешался,[]
319486,Фродо,nsubj,велел,[]
319566,Фродо,nsubj,приказал,[]
319671,Фродо,nsubj,глянул,[украдкой]
319764,Фродо,nsubj,ждали,[Сэм]
319789,Фродо,nsubj,схватил,[]
319811,Фродо,nsubj,проговорил,[]
319921,Фродо,nsubj,вмешался,[]
319970,Фродо,nsubj,сторожил,[]
320030,Фродо,nsubj,проверил,[]
320057,Фродо,nsubj,спросил,[]
320102,Фродо,nsubj,проверил,[]
320129,Фродо,nsubj,спросил,[]
320214,Фродо,nsubj,ответил,[]
320309,Фродо,nsubj,выпрямился,[]
320464,Фродо,nsubj,отрезал,[]
320557,Фродо,nsubj,стоял,[]
320648,Фродо,nsubj,велел,[]
320703,Фродо,nsubj,приказал,[]
320837,Фродо,nsubj,упрекал,[]
321791,Фродо,nsubj,вздохнул,[]
321913,Фродо,nsubj,сказал,[]
322024,Фродо,nsubj,развел,[]
322275,Фродо,nsubj,сказал,[]
322531,Фродо,nsubj,ответил,[]
322590,Фродо,nsubj,вымотался,[]
322717,Фродо,nsubj,вымотался,[]
322950,Фродо,nsubj,просыпался,[]
322994,Фродо,nsubj,оказался,[]
323168,Фродо,nsubj,сказал,[]
323261,Фродо,nsubj,попросил,[]
323428,Фродо,nsubj,вздохнул,[]
324083,Фродо,nsubj,спросил,[]
324436,Фродо,nsubj,одолевает,[]
324449,Фродо,nsubj,отставал,[]
325077,Фродо,nsubj,молчат,[Голлум]
325192,Фродо,nsubj,отстал,[]
325293,Фродо,nsubj,ответил,[]
325420,Фродо,nsubj,ответил,[]
325603,Фродо,nsubj,грезил,[]
325696,Фродо,nsubj,прикрыл,[]
326503,Фродо,nsubj,показалось,[Сэму]
327063,Фродо,nsubj,выглядел,[]
327147,Фродо,nsubj,прятал,[]
327209,Фродо,nsubj,заставлял,[]
327298,Фродо,nsubj,защищали,[]
327346,Фродо,nsubj,стоял,[]
327429,Фродо,nsubj,думать,[Голлуме]
327465,Фродо,nsubj,шел,[]
327729,Фродо,nsubj,озирался,[]
327939,Фродо,nsubj,промолчал,[]
328068,Фродо,nsubj,промолчал,[]
328416,Фродо,nsubj,заступил,[]
328472,Фродо,nsubj,потерял,[]
328511,Фродо,nsubj,мог,[]
329597,Фродо,nsubj,разбудил,[]
329602,Фродо,nsubj,проснулся,[]
330035,Фродо,nsubj,вынужден,[]
330486,Фродо,nsubj,смотрели,[Сэм]
331156,Фродо,nsubj,подтвердил,[]
331363,Фродо,nsubj,повторил,[]
331581,Фродо,nsubj,переспросил,[]
332081,Фродо,nsubj,ответил,[]
332102,Фродо,nsubj,отводил,[]
332219,Фродо,nsubj,видел,[]
332264,Фродо,nsubj,заметил,[]
332314,Фродо,nsubj,вспомнил,[]
332433,Фродо,nsubj,осознал,[]
332665,Фродо,nsubj,оборвал,[]
332860,Фродо,nsubj,разговаривал,[]
332935,Фродо,nsubj,знал,[]
333256,Фродо,nsubj,торопил,[]
333531,Фродо,nsubj,догадался,[]
333576,Фродо,nsubj,вздохнул,[]
333610,Фродо,nsubj,догадался,[]
333655,Фродо,nsubj,вздохнул,[]
334372,Фродо,nsubj,спросил,[]
334540,Фродо,nsubj,спросил,[]
334797,Фродо,nsubj,допытывался,[]
335045,Фродо,nsubj,почувствовал,[]
335200,Фродо,nsubj,подозревал,[]
335491,Фродо,nsubj,сидел,[]
335679,Фродо,nsubj,почувствовал,[]
335794,Фродо,nsubj,предположил,[]
335885,Фродо,nsubj,сказал,[]
339173,Фродо,nsubj,склонялся,[]
339465,Фродо,nsubj,отломил,[]
339536,Фродо,nsubj,светится,[]
341208,Фродо,nsubj,приоткрыл,[]
341784,Фродо,nsubj,оставался,[]
341933,Фродо,nsubj,шепнул,[]
342041,Фродо,nsubj,вскочили,[Сэм]
342173,Фродо,nsubj,подумал,[]
342236,Фродо,nsubj,блеснуло,[]
342383,Фродо,nsubj,возразил,[]
342490,Фродо,nsubj,пожал,[]
342581,Фродо,nsubj,зовут,[сын]
342624,Фродо,nsubj,сопровождало,[продолжал:–Семеро]
342857,Фродо,nsubj,продолжал,[]
343054,Фродо,nsubj,поклонился,[]
343182,Фродо,nsubj,мог,[]
343236,Фродо,nsubj,понял,[]
343288,Фродо,nsubj,заговорил,[]
345138,Фродо,nsubj,скрывает,[]
345335,Фродо,nsubj,ответил,[]
345404,Фродо,nsubj,ответил,[]
345605,Фродо,nsubj,сказал,[]
345742,Фродо,nsubj,чувствовал,[]
345860,Фродо,nsubj,сказал,[]
345900,Фродо,nsubj,ответил,[]
346660,Фродо,nsubj,чувствовал,[]
347249,Фродо,nsubj,сказал,[]
347431,Фродо,nsubj,ответил,[]
347526,Фродо,nsubj,спросил,[]
347596,Фродо,nsubj,ответил,[]
347928,Фродо,nsubj,удивился,[]
348177,Фродо,nsubj,произошло,"[,]"
348227,Фродо,nsubj,эльфийское,"[,]"
348497,Фродо,nsubj,оставалось,[]
348843,Фродо,nsubj,ответил,[]
349282,Фродо,nsubj,сказал,[]
349452,Фродо,nsubj,перебил,[]
349531,Фродо,nsubj,воскликнул,[]
349634,Фродо,nsubj,вздохнул,[]
350214,Фродо,nsubj,вставил,[]
350509,Фродо,nsubj,промолчал,[]
350622,Фродо,nsubj,взглядывал,[]
351231,Фродо,nsubj,молвил,[]
351674,Фродо,nsubj,мог,[]
352560,Фродо,nsubj,заснул,[]
353030,Фродо,nsubj,ответил,[]
353140,Фродо,nsubj,отказывались,[Сэм]
353378,Фродо,nsubj,поведал,[]
353490,Фродо,nsubj,поведал,[]
353606,Фродо,nsubj,подтвердил,[]
353680,Фродо,nsubj,ответил,[]
355347,Фродо,nsubj,вскричал,[]
355633,Фродо,nsubj,вскочили,[Сэм]
356077,Фродо,nsubj,ответил,[]
356244,Фродо,nsubj,дрожал,[]
356325,Фродо,nsubj,ответил,[]
356492,Фродо,nsubj,дрожал,[]
356569,Фродо,nsubj,пошатнулся,[]
356605,Фродо,nsubj,провалился,[]
356801,Фродо,nsubj,увидел,[]
356831,Фродо,nsubj,пробормотал,[]
356883,Фродо,nsubj,отозвался,[]
356917,Фродо,nsubj,накинул,[]
357179,Фродо,nsubj,оторвал,[]
357499,Фродо,nsubj,последовал,[]
357592,Фродо,nsubj,заметил,[]
357763,Фродо,nsubj,замялся.–Нет,[мгновение]
357987,Фродо,nsubj,сказал,[]
358120,Фродо,nsubj,ответил,[]
358285,Фродо,nsubj,ответил,[]
358482,Фродо,nsubj,предложил,[]
358605,Фродо,nsubj,раздвинул,[]
358652,Фродо,nsubj,прошел,[]
358706,Фродо,nsubj,двинулся,[]
358739,Фродо,nsubj,остановился,[]
358953,Фродо,nsubj,содрогался,[]
359023,Фродо,nsubj,избавится,[]
359071,Фродо,nsubj,уверен,[]
359109,Фродо,nsubj,содрогался,[]
359179,Фродо,nsubj,избавится,[]
359227,Фродо,nsubj,уверен,[]
359258,Фродо,nsubj,повторил,[]
359298,Фродо,nsubj,повторил,[]
359361,Фродо,nsubj,настаивал,[]
359380,Фродо,nsubj,вскричал,[]
359531,Фродо,nsubj,заверил,[]
359599,Фродо,nsubj,ответил,[]
359630,Фродо,nsubj,боялся,[]
359658,Фродо,nsubj,хотел,[]
359684,Фродо,nsubj,спас,[]
359986,Фродо,nsubj,побрел,[]
360649,Фродо,nsubj,воскликнул,[]
360933,Фродо,nsubj,сказал,[]
361010,Фродо,nsubj,объявит,[упомянутый]
361047,Фродо,nsubj,может,[]
361293,Фродо,nsubj,подтвердил,[]
361421,Фродо,nsubj,говорит,[]
361465,Фродо,nsubj,вмешался,[]
361509,Фродо,nsubj,продолжал,[]
361539,Фродо,nsubj,сказал,[]
361919,Фродо,nsubj,покачал,[]
362076,Фродо,nsubj,спросил,[]
362426,Фродо,nsubj,спросил,[]
362846,Фродо,nsubj,поклонился,[]
363209,Фродо,nsubj,молвил,[]
363678,Фродо,nsubj,вздохнул,[]
363752,Фродо,nsubj,вздохнул,[]
363977,Фродо,nsubj,лег,[]
364386,Фродо,nsubj,донесся,[]
364418,Фродо,nsubj,показалось,[]
364571,Фродо,nsubj,донесся,[]
364603,Фродо,nsubj,показалось,[]
364748,Фродо,nsubj,посмотрел,[]
364826,Фродо,nsubj,содрогнулся,[]
365023,Фродо,nsubj,поели,[Сэм]
365699,Фродо,nsubj,спросил,[]
366081,Фродо,nsubj,ответил,[]
366181,Фродо,nsubj,ответил,[]
366224,Фродо,nsubj,пожал,[]
366313,Фродо,nsubj,упрекнул,[]
366377,Фродо,nsubj,отметил,[]
366488,Фродо,nsubj,спал,[]
366744,Фродо,nsubj,вздохнул,[]
367293,Фродо,nsubj,вздрогнул,"[,, задержавшийся]"
367325,Фродо,nsubj,обнаружил,[]
367496,Фродо,nsubj,крикнул,[]
367566,Фродо,nsubj,воскликнул,[]
367713,Фродо,nsubj,брели,[Сэм]
367733,Фродо,nsubj,шел,[]
367756,Фродо,nsubj,забыл,[]
367789,Фродо,nsubj,устало,[]
368631,Фродо,nsubj,ощущали,[Сэм]
368756,Фродо,nsubj,опустился,[]
368810,Фродо,nsubj,прошептал,[]
368890,Фродо,nsubj,вцепившись,[]
368908,Фродо,nsubj,мог,[]
369038,Фродо,nsubj,отозвался,[глухо]
369270,Фродо,nsubj,приподнял,[]
369330,Фродо,nsubj,различал,[]
369411,Фродо,nsubj,смотрел,[]
369483,Фродо,nsubj,стоял,[]
369547,Фродо,nsubj,ждал,[]
369584,Фродо,nsubj,испытывал,[]
369770,Фродо,nsubj,перевел,[]
369928,Фродо,nsubj,пришел,[]
370114,Фродо,nsubj,удивился,[]
370336,Фродо,nsubj,взял,[]
370381,Фродо,nsubj,готов,[]
371670,Фродо,nsubj,отвел,[]
371797,Фродо,nsubj,различал,[]
371852,Фродо,nsubj,остановился,[]
371909,Фродо,nsubj,тронул,[]
372081,Фродо,nsubj,согласился,[]
372097,Фродо,nsubj,оговорился,[]
372211,Фродо,nsubj,забрались,[Сэм]
372308,Фродо,nsubj,вздохнул,[]
372391,Фродо,nsubj,возразил,[]
372475,Фродо,nsubj,отозвался,[]
372848,Фродо,nsubj,сказал,[]
373067,Фродо,nsubj,ответил,[]
373241,Фродо,nsubj,храбрый,[]
373257,Фродо,nsubj,хоббит,[]
373290,Фродо,nsubj,рассмеялся,[]
373336,Фродо,nsubj,заметил,[]
373407,Фродо,nsubj,ушел,[]
373436,Фродо,nsubj,ответил,[]
373731,Фродо,nsubj,пожал,[]
373945,Фродо,nsubj,ответил,[]
374180,Фродо,nsubj,сказал,[]
374389,Фродо,nsubj,вздохнул,[]
374477,Фродо,nsubj,лежала,[]
374646,Фродо,nsubj,пошевелился,[]
375142,Фродо,nsubj,вздохнул,[]
375198,Фродо,nsubj,спросил,[]
375271,Фродо,nsubj,посмотрел,[]
375332,Фродо,nsubj,сказал,[]
375926,Фродо,nsubj,сказал,[]
376333,Фродо,nsubj,шел,[]
376510,Фродо,nsubj,наткнулся,[державшийся]
376583,Фродо,nsubj,схватил,[]
376756,Фродо,nsubj,попробовал,[]
376846,Фродо,nsubj,сказал,[]
377175,Фродо,nsubj,переспросил,[]
377222,Фродо,nsubj,потянулась,[]
377327,Фродо,nsubj,смотрел,[]
377468,Фродо,nsubj,почувствовал,[]
377598,Фродо,nsubj,попятились,[Сэм]
377657,Фродо,nsubj,отбежали,[Сэм]
377675,Фродо,nsubj,оглянулся,[]
377689,Фродо,nsubj,чувствовал,[]
377708,Фродо,nsubj,крикнул,[отчаявшийся]
377884,Фродо,nsubj,шел,[]
378159,Фродо,nsubj,присмотрелся,[]
378383,Фродо,nsubj,ответил,[]
378481,Фродо,nsubj,ответил,[]
378555,Фродо,nsubj,отскочил,[сам]
378592,Фродо,nsubj,наносил,[]
378622,Фродо,nsubj,крикнул,[]
378638,Фродо,nsubj,обуяла,[]
378722,Фродо,nsubj,почудилось,[все]
378793,Фродо,nsubj,закричал,[]
380043,Фродо,nsubj,мчался,[]
382564,Фродо,nsubj,ответил,[]
382569,Фродо,nsubj,мчался,[]
382832,Фродо,nsubj,спит,[]
383681,Фродо,nsubj,остался,[]
383914,Фродо,nsubj,годились,[Бильбо]
384159,Фродо,nsubj,умер,[]
384635,Фродо,nsubj,оставил,[]
385938,Фродо,nsubj,забрали,[]
389171,Фродо,nsubj,жив,[]
389574,Фродо,nsubj,жив,[]
389660,Фродо,nsubj,бежали,[друзья]
389791,Фродо,nsubj,представляют,"[Сэмуайзом, сородичи]"
390630,Фродо,nsubj,удается,[]
390680,Фродо,nsubj,отправляется,[и]
390703,Фродо,nsubj,встречается,[]
390815,Фродо,nsubj,становится,[]
390917,Фродо,nsubj,мертв,[отравленный]
391026,Фродо,nsubj,жив,[]
392015,Фродо,nsubj,смотрит,[]
415819,Фродо,nsubj,ожили,[Сэм]
428036,Фродо,nsubj,свободе,[]
428358,Фродо,nsubj,повстречаются,[Голлум]
470830,Фродо,nsubj,находились,[Сэм]
471146,Фродо,nsubj,настигла,[]
473980,Фродо,nsubj,следует,[живого]
477518,Фродо,nsubj,лежал,[]
477587,Фродо,nsubj,открыл,[]
477643,Фродо,nsubj,проговорил,[]
477729,Фродо,nsubj,проговорил,[]
477835,Фродо,nsubj,вздохнул,[]
477915,Фродо,nsubj,удивился,[]
478117,Фродо,nsubj,решил,[]
478180,Фродо,nsubj,прошелся,[]
478391,Фродо,nsubj,покачал,[]
478463,Фродо,nsubj,решил,[]
478526,Фродо,nsubj,прошелся,[]
478737,Фродо,nsubj,покачал,[]
478934,Фродо,nsubj,закричал,[]
479065,Фродо,nsubj,крикнул,[]
479102,Фродо,nsubj,провел,[]
479214,Фродо,nsubj,воскликнул,[]
479533,Фродо,nsubj,предупредил,[]
479580,Фродо,nsubj,упал,[]
479665,Фродо,nsubj,сидел,[]
479714,Фродо,nsubj,успел,[]
479745,Фродо,nsubj,спустил,[]
479883,Фродо,nsubj,посмотрел,[]
479919,Фродо,nsubj,натянул,[]
479953,Фродо,nsubj,нашел,[]
479986,Фродо,nsubj,подошел,[нахлобучка]
480016,Фродо,nsubj,одевался,[]
480137,Фродо,nsubj,спросил,[]
480270,Фродо,nsubj,усмехнулся,[]
480447,Фродо,nsubj,вздохнул,[]
480606,Фродо,nsubj,настаивал,[]
480757,Фродо,nsubj,приказал,[]
481264,Фродо,nsubj,подхватил,[]
481276,Фродо,nsubj,споткнувшись,"[Сэм, ,]"
481560,Фродо,nsubj,сказал,[]
481664,Фродо,nsubj,бросились,[Сэмом]
481750,Фродо,nsubj,могли,[Сэм]
481790,Фродо,nsubj,закричал,[]
481839,Фродо,nsubj,последовал,[]
481992,Фродо,nsubj,отозвался,[]
482040,Фродо,nsubj,предложил,[]
482216,Фродо,nsubj,взмолился,[]
482349,Фродо,nsubj,пошел,[]
482381,Фродо,nsubj,остановился,[]
482574,Фродо,nsubj,вздохнул,[]
482969,Фродо,nsubj,Всадник,[]
483004,Фродо,nsubj,вздохнул.–Пронесло,[]
483362,Фродо,nsubj,вздохнул,[]
483666,Фродо,nsubj,знал,[]
483724,Фродо,nsubj,решил,[]
484207,Фродо,nsubj,приободрился,[]
484251,Фродо,nsubj,объявил,[]
484523,Фродо,nsubj,изнемог,[]
484551,Фродо,nsubj,взмолился,[]
484757,Фродо,nsubj,вздохнул,[]
484784,Фродо,nsubj,взял,[]
485019,Фродо,nsubj,вздыхал,[]
485051,Фродо,nsubj,пошел,[]
485414,Фродо,nsubj,смотрели,[Сэм]
485507,Фродо,nsubj,стояли,[Сэм]
485836,Фродо,nsubj,возразил,[]
485943,Фродо,nsubj,заключил,[]
487127,Фродо,nsubj,шепнул,[]
487407,Фродо,nsubj,узнал,[]
487434,Фродо,nsubj,сказал,[]
487661,Фродо,nsubj,объявил,[]
487712,Фродо,nsubj,сознался,[]
487938,Фродо,nsubj,ответил,[]
488385,Фродо,nsubj,вздохнул,[]
488484,Фродо,nsubj,ответил,[]
488538,Фродо,nsubj,напоил,[]
488557,Фродо,nsubj,спорил,[]
488595,Фродо,nsubj,уснул,[]
488820,Фродо,nsubj,остался,[]
489059,Фродо,nsubj,ответил,[]
489218,Фродо,nsubj,ответил,[]
489314,Фродо,nsubj,сидел,[]
489558,Фродо,nsubj,вздохнул,[]
489611,Фродо,nsubj,бросился,[]
490222,Фродо,nsubj,терял,[]
490268,Фродо,nsubj,Стоит,[]
490628,Фродо,nsubj,приподнялся,[]
490760,Фродо,nsubj,заставил,[]
490774,Фродо,nsubj,съел,[]
491526,Фродо,nsubj,лежал,[]
491573,Фродо,nsubj,ответил,[]
491711,Фродо,nsubj,хватал,[]
491775,Фродо,nsubj,хватал,[]
491892,Фродо,nsubj,согласился,[терзала]
492231,Фродо,nsubj,шел,[]
492338,Фродо,nsubj,опустился,[]
492865,Фродо,nsubj,лежал,[]
493289,Фродо,nsubj,скинул,[]
493311,Фродо,nsubj,разорвал,[]
493448,Фродо,nsubj,вздохнул,[]
493924,Фродо,nsubj,сбросил,[]
494004,Фродо,nsubj,сгорбился,[]
494024,Фродо,nsubj,опустился,[]
494299,Фродо,nsubj,встанет,[]
494371,Фродо,nsubj,встанет,[]
494486,Фродо,nsubj,рассказывал,[]
494961,Фродо,nsubj,упал,[]
495141,Фродо,nsubj,взял,[]
495260,Фродо,nsubj,застонал,[]
495421,Фродо,nsubj,тяжелый,[]
495467,Фродо,nsubj,изнурила,[]
495498,Фродо,nsubj,показался,[]
495562,Фродо,nsubj,молчал,[]
495676,Фродо,nsubj,выговорил,[]
496213,Фродо,nsubj,почувствовал,[]
496275,Фродо,nsubj,перешагнул,[]
496472,Фродо,nsubj,рухнул,[пораженный]
496498,Фродо,nsubj,слабо,[]
496569,Фродо,nsubj,взвалил,[]
496734,Фродо,nsubj,выпустил,[]
496871,Фродо,nsubj,отбивался,[]
496995,Фродо,nsubj,отбросил,[]
497192,Фродо,nsubj,стоит,[]
498055,Фродо,nsubj,обратился,[]
498064,Фродо,nsubj,шевельнулся,[]
498223,Фродо,nsubj,надел,[]
498395,Фродо,nsubj,надел,[]
498800,Фродо,nsubj,вскрикнул,[]
499209,Фродо,nsubj,стоял,[бледный]
499373,Фродо,nsubj,подтвердил,[]
500532,Фродо,nsubj,сказал,[]
500629,Фродо,nsubj,возразил,[]
500716,Фродо,nsubj,вздохнул,[]
500770,Фродо,nsubj,почувствовали,[Сэм]
501354,Фродо,nsubj,лежал,[]
501764,Фродо,nsubj,рассмеялся,[]
502085,Фродо,nsubj,закричал,[]
502672,Фродо,nsubj,кинулся,[]
503129,Фродо,nsubj,отвели,[Сэма]
503251,Фродо,nsubj,выбрал,[]
503273,Фродо,nsubj,сказал,"[Сэму.–Нетушки, хозяин]"
503693,Фродо,nsubj,узнали,[Сэм]
504099,Фродо,nsubj,пора,"[не, Сэму]"
