Text,Head
сам,Голлум
сам,Голлум
новый,Голлум
голодный,Голлум
вольный,Голлум
великий,Голлум
первый,Голлум
преславный,Голлум
голодный,Голлум
добрый,Голлум
несчастный,Голлум
несчастный,Голлум
обрадованный,Голлум
добрый,Голлум
хороший,Голлум
треклятый,Голлум
бедный,Голлум
несчастный,Голлум
сам,Голлум
вышеназванный,Голлум
несчастный,Голлум
бедный,Голлум
