Text,Head
настоящий,Арагорн
настоящий,Арагорн
настоящий,Арагорн
суровый,Арагорн
разъяренный,Арагорн
сам,Арагорн
высокородный,Арагорн
суровый,Арагорн
сам,Арагорн
высокий,Арагорн
безмолвный,Арагорн
коленопреклоненный,Арагорн
подозрительный,Арагорн
