Text,Head
сам,Бильбо
старый,Бильбо
дорогой,Бильбо
сам,Бильбо
дорогой,Бильбо
старый,Бильбо
дорогой,Бильбо
уважаемый,Бильбо
дорогой,Бильбо
дорогой,Бильбо
спящий,Бильбо
дремлющий,Бильбо
